INFO 2021-11-22 01:00:52,530 basehttp 161 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 304 0
INFO 2021-11-22 01:00:52,534 basehttp 161 "GET /static/xadmin/js/xadmin.main.js HTTP/1.1" 304 0
INFO 2021-11-22 01:00:52,537 basehttp 161 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.sortable.js HTTP/1.1" 304 0
INFO 2021-11-22 01:00:52,540 basehttp 161 "GET /static/xadmin/js/xadmin.plugin.portal.js HTTP/1.1" 304 0
INFO 2021-11-22 01:00:52,543 basehttp 161 "GET /static/xadmin/js/xadmin.page.dashboard.js HTTP/1.1" 304 0
INFO 2021-11-22 01:00:52,543 basehttp 161 "GET /xadmin/jsi18n/ HTTP/1.1" 200 9527
INFO 2021-11-22 01:00:52,544 basehttp 161 "GET /static/xadmin/js/xadmin.responsive.js HTTP/1.1" 304 0
INFO 2021-11-22 01:00:52,627 basehttp 161 "GET /static/xadmin/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 304 0
INFO 2021-11-22 01:00:55,849 basehttp 161 "GET /xadmin/user/user/ HTTP/1.1" 200 33772
INFO 2021-11-22 01:00:55,875 basehttp 161 "GET /static/xadmin/css/xadmin.form.css HTTP/1.1" 200 3578
INFO 2021-11-22 01:00:55,876 basehttp 161 "GET /static/xadmin/js/xadmin.plugin.bookmark.js HTTP/1.1" 200 529
INFO 2021-11-22 01:00:55,879 basehttp 161 "GET /static/xadmin/js/xadmin.plugin.actions.js HTTP/1.1" 200 4198
INFO 2021-11-22 01:00:55,879 basehttp 161 "GET /static/xadmin/js/xadmin.plugin.filters.js HTTP/1.1" 200 1990
INFO 2021-11-22 01:00:55,879 basehttp 161 "GET /static/xadmin/js/xadmin.plugin.details.js HTTP/1.1" 200 2319
INFO 2021-11-22 01:00:55,880 basehttp 161 "GET /static/xadmin/js/xadmin.page.list.js HTTP/1.1" 200 1105
INFO 2021-11-22 01:00:55,882 basehttp 161 "GET /static/xadmin/js/xadmin.page.form.js HTTP/1.1" 200 1948
INFO 2021-11-22 01:00:55,888 basehttp 161 "GET /xadmin/jsi18n/ HTTP/1.1" 200 9527
WARNING 2021-11-22 01:01:01,606 log 224 Not Found: /
WARNING 2021-11-22 01:01:01,607 basehttp 161 "GET / HTTP/1.1" 404 2396
INFO 2021-11-22 01:01:03,755 basehttp 161 "GET /xadmin/user/user/ HTTP/1.1" 200 33772
INFO 2021-11-22 23:56:49,391 autoreload 637 Watching for file changes with StatReloader
INFO 2021-11-22 23:57:33,540 autoreload 637 Watching for file changes with StatReloader
INFO 2021-11-22 23:57:34,103 basehttp 161 "GET /xadmin/ HTTP/1.1" 200 16302
INFO 2021-11-22 23:57:34,133 basehttp 161 "GET /static/xadmin/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,137 basehttp 161 "GET /static/xadmin/css/themes/bootstrap-xadmin.css HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,144 basehttp 161 "GET /static/xadmin/css/xadmin.main.css HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,145 basehttp 161 "GET /static/xadmin/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,147 basehttp 161 "GET /static/xadmin/vendor/font-awesome/css/font-awesome.css HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,147 basehttp 161 "GET /static/xadmin/css/xadmin.page.dashboard.css HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,151 basehttp 161 "GET /static/xadmin/css/xadmin.plugins.css HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,153 basehttp 161 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.widget.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,155 basehttp 161 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.core.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,157 basehttp 161 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.mouse.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,159 basehttp 161 "GET /static/xadmin/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,160 basehttp 161 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.sortable.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,161 basehttp 161 "GET /static/xadmin/css/xadmin.responsive.css HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,163 basehttp 161 "GET /static/xadmin/js/xadmin.main.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,166 basehttp 161 "GET /static/xadmin/js/xadmin.page.dashboard.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,167 basehttp 161 "GET /static/xadmin/js/xadmin.plugin.portal.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,167 basehttp 161 "GET /static/xadmin/js/xadmin.responsive.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:34,167 basehttp 161 "GET /xadmin/jsi18n/ HTTP/1.1" 200 9527
INFO 2021-11-22 23:57:34,243 basehttp 161 "GET /static/xadmin/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 304 0
WARNING 2021-11-22 23:57:34,421 log 224 Not Found: /favicon.ico
WARNING 2021-11-22 23:57:34,422 basehttp 161 "GET /favicon.ico HTTP/1.1" 404 2447
INFO 2021-11-22 23:57:40,435 basehttp 161 "GET /xadmin/user/user/ HTTP/1.1" 200 36345
INFO 2021-11-22 23:57:40,464 basehttp 161 "GET /static/xadmin/css/xadmin.form.css HTTP/1.1" 304 0
INFO 2021-11-22 23:57:40,467 basehttp 161 "GET /static/xadmin/js/xadmin.plugin.details.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:40,467 basehttp 161 "GET /static/xadmin/js/xadmin.plugin.actions.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:40,468 basehttp 161 "GET /static/xadmin/js/xadmin.plugin.bookmark.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:40,473 basehttp 161 "GET /static/xadmin/js/xadmin.page.form.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:40,474 basehttp 161 "GET /static/xadmin/js/xadmin.plugin.filters.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:40,475 basehttp 161 "GET /static/xadmin/js/xadmin.page.list.js HTTP/1.1" 304 0
INFO 2021-11-22 23:57:40,475 basehttp 161 "GET /xadmin/jsi18n/ HTTP/1.1" 200 9527
INFO 2021-11-22 23:57:51,952 basehttp 161 "GET /xadmin/reversion/revision/ HTTP/1.1" 200 30940
INFO 2021-11-22 23:57:51,980 basehttp 161 "GET /static/xadmin/vendor/bootstrap-datepicker/css/datepicker.css HTTP/1.1" 200 10225
INFO 2021-11-22 23:57:51,980 basehttp 161 "GET /static/xadmin/vendor/select2/css/select2.css HTTP/1.1" 200 17358
INFO 2021-11-22 23:57:51,982 basehttp 161 "GET /static/xadmin/vendor/selectize/css/selectize.bootstrap3.css HTTP/1.1" 200 10766
INFO 2021-11-22 23:57:51,982 basehttp 161 "GET /static/xadmin/vendor/selectize/css/selectize.css HTTP/1.1" 200 8589
INFO 2021-11-22 23:57:51,985 basehttp 161 "GET /static/xadmin/vendor/bootstrap-datepicker/js/bootstrap-datepicker.js HTTP/1.1" 200 32656
INFO 2021-11-22 23:57:51,987 basehttp 161 "GET /static/xadmin/js/xadmin.widget.datetime.js HTTP/1.1" 200 2979
